"gene_name","gene_ort","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","abund_gini","long_count","max_geneDist","genomic_range","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min"
"ACP1","+",5,5,5,7,1,1,0.0268889486421081,0.395256916996047,0,1,0,7650,0.575757575757576,FALSE,FALSE,TRUE,FALSE,NA
"ACP2","-",1,0,1,0,1,0,0.0209819555182543,0,0,0,0,47247376,1,FALSE,FALSE,FALSE,FALSE,NA
"ACP4","*",0,1,0,1,0,1,0,0.0988142292490119,0,1,707,50795932,1,FALSE,FALSE,FALSE,FALSE,NA
"ACP5","-",14,8,15,11,3,6,0.0722543352601156,12.2448979591837,0.310160427807487,2,7626,19534,0.427863777089783,FALSE,FALSE,FALSE,FALSE,NA
"ACP6","-",5,3,5,3,1,1,0.161290322580645,0.91743119266055,0,1,33493,59932,1,FALSE,FALSE,FALSE,FALSE,NA
"ACP7","+",5,2,6,4,2,1,0.03725782414307,0.0206868018204386,0,1,20643,52569,0.2,FALSE,FALSE,FALSE,FALSE,NA
"ACPP","+",1,5,1,5,1,1,0.0305343511450382,0.431034482758621,0,1,103459,175115,1,FALSE,FALSE,FALSE,FALSE,NA
"ACRBP","-",2,0,2,0,1,0,0.015470297029703,0,0,0,321,6647736,1,FALSE,FALSE,FALSE,FALSE,NA
"ACRV1","-",0,1,0,1,0,1,0,0.235294117647059,0,1,0,125676575,1,FALSE,FALSE,TRUE,FALSE,NA
"ACSBG1","-",2,0,2,0,1,0,0.0309789343246592,0,0,0,0,78198610,1,FALSE,FALSE,FALSE,FALSE,NA
"ACSBG2","+",5,7,5,7,1,3,0.0585480093676815,0.491400491400491,0.228571428571428,1,8346,70999,0.558080808080808,FALSE,FALSE,FALSE,FALSE,NA
"ACSF2","+",6,4,6,4,1,2,0.0396510705789056,0.3125,0.15,1,12392,37223,1,FALSE,FALSE,FALSE,FALSE,NA
"ACSF3","+",79,40,173,89,3,4,0.114810562571757,50,0.207376283846873,2,56740,114902,0.701737991207347,FALSE,TRUE,TRUE,FALSE,NA
"ACSL1","-",7,2,7,2,3,1,0.113765642775882,0.088339222614841,0,1,0,57881,0.5,FALSE,FALSE,TRUE,FALSE,NA
"ACSL3","+",20,14,26,15,2,2,0.114810562571757,0.684931506849315,0.055147058823529,1,16419,108296,0.110898141419859,TRUE,FALSE,TRUE,FALSE,NA
"ACSL4","-",33,10,42,12,2,1,0.144717800289436,0.342465753424658,0,1,119848,216232,0.346555946139344,FALSE,FALSE,TRUE,FALSE,NA
"ACSL5","+",13,5,14,7,2,1,0.0586510263929619,0.434782608695652,0,1,882,48368,0.18266253869969,TRUE,FALSE,TRUE,FALSE,NA
"ACSL6","-",9,4,9,4,2,1,0.0487804878048781,0.150602409638554,0,1,23699,83058,1,TRUE,FALSE,TRUE,FALSE,NA
"ACSM1","-",4,4,4,4,1,2,0.033955857385399,0.45662100456621,0.15,1,5235,84295,0.142857142857143,FALSE,FALSE,TRUE,FALSE,NA
"ACSM2A","+",1,1,1,1,1,1,0.0253356979984799,0.0350017500875044,0,1,7351,45183,1,FALSE,FALSE,FALSE,FALSE,NA
"ACSM2B","-",1,0,1,0,1,0,0.00767400813444862,0,0,0,0,20569660,1,FALSE,FALSE,FALSE,FALSE,NA
"ACSM3","+",11,7,11,7,1,2,0.0931098696461825,0.235294117647059,0.158730158730159,1,7815,37062,0.595588235294118,FALSE,FALSE,TRUE,FALSE,NA
"ACSM4","+",2,2,3,2,1,1,0.0309789343246592,0.151975683890578,0,1,12540,23731,1,FALSE,FALSE,FALSE,FALSE,NA
"ACSM5","+",0,1,0,1,0,1,0,0.0127959053103007,0,1,481,20409051,1,FALSE,FALSE,FALSE,FALSE,NA
"ACSM6","+",6,1,6,1,1,1,0.0376506024096386,1.81818181818182,0,1,53918,83722,1,FALSE,FALSE,FALSE,FALSE,NA
"ACSS1","-",3,2,3,2,1,1,0.0641025641025641,0.0208159866777685,0,1,0,29408,0.4,FALSE,FALSE,TRUE,FALSE,NA
"ACSS2","+",6,8,7,9,1,1,0.0579374275782155,0.45662100456621,0,1,0,36347,0.596153846153846,FALSE,FALSE,TRUE,FALSE,NA
"ACSS3","+",1,3,1,3,1,1,0.0822368421052631,0.396825396825397,0,1,17538,195156,1,FALSE,FALSE,FALSE,FALSE,NA
"ACTA1","-",1,0,1,0,1,0,0.0732600732600733,0,0,0,3344,229427899,1,FALSE,FALSE,FALSE,FALSE,NA
"ACTA2","-",6,1,8,2,2,1,0.0758437618505878,1.61290322580645,0,1,0,39286,0.466666666666667,FALSE,FALSE,TRUE,FALSE,NA
"ACTA2-AS1","+",1,1,1,1,1,1,0.0286286859433152,0.0536193029490617,0,1,3712,35,1,FALSE,FALSE,FALSE,FALSE,NA
"ACTB","-",9,4,9,4,3,1,0.218340611353712,0.27027027027027,0,1,27094,31388,1,TRUE,FALSE,FALSE,FALSE,NA
"ACTBL2","-",3,0,3,0,2,0,0.0585480093676815,0,0,0,107040,57508516,1,FALSE,FALSE,FALSE,FALSE,NA
"ACTG1","-",49,15,94,25,4,2,0.122137404580153,0.684931506849315,0.0942857142857152,3,19744,30330,1,FALSE,FALSE,TRUE,FALSE,NA
"ACTG1P17","-",2,0,2,0,1,0,0.0732600732600733,0,0,0,1213,82740994,1,FALSE,FALSE,FALSE,FALSE,NA
"ACTG2","+",2,0,2,0,1,0,0.018628912071535,0,0,0,7655,73904352,1,FALSE,FALSE,FALSE,FALSE,NA
"ACTL6A","+",11,5,12,7,2,41,0.101010101010101,0.271125169453231,0.729483282674772,2,12643,37563,0.14729697547035,FALSE,TRUE,TRUE,FALSE,NA
"ACTL6B","-",1,1,1,1,1,1,0.0276243093922652,0.0752445447705041,0,1,0,209,1,FALSE,FALSE,FALSE,FALSE,NA
"ACTL7B","-",7,8,7,8,1,1,0.112866817155756,0.62111801242236,0,1,441856,446097,1,FALSE,FALSE,FALSE,FALSE,NA
"ACTL8","+",2,1,2,1,1,1,0.0558347292015634,0.37037037037037,0,1,105161,119700,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"ACTL9","-",7,8,8,8,2,2,0.0558347292015634,0.840336134453782,0.0972222222222223,1,42799,59456,1,TRUE,FALSE,FALSE,FALSE,NA
"ACTN1","-",8,5,8,5,2,1,0.0591016548463357,0.657894736842105,0,1,38470,139832,1,FALSE,FALSE,TRUE,FALSE,NA
"ACTN2","+",6,1,6,1,1,1,0.050251256281407,0.666666666666667,0,1,17135,106978,1,FALSE,FALSE,FALSE,FALSE,NA
"ACTN3","+",0,1,0,1,0,1,0,0.396825396825397,0,1,0,66553345,1,FALSE,FALSE,FALSE,FALSE,NA
"ACTN4","+",49,22,70,31,3,12,0.177409816676523,9.83606557377049,0.305750350631136,1,3556,86362,0.670599046603043,FALSE,FALSE,TRUE,FALSE,NA
"ACTR10","+",11,10,11,11,1,4,0.0367511944138185,9.75609756097561,0.23030303030303,1,0,27615,1,FALSE,FALSE,TRUE,FALSE,NA
"ACTR1A","-",22,10,24,20,2,8,0.213903743315508,0.714285714285714,0.287931034482759,1,389,21561,0.76661329679273,FALSE,FALSE,TRUE,FALSE,NA
"ACTR1B","-",4,2,4,2,2,1,0.134952766531714,0.253807106598985,0,1,2742,11818,1,FALSE,FALSE,TRUE,FALSE,NA
"ACTR2","+",27,11,30,12,1,1,0.485436893203883,1.81818181818182,0,1,46146,99322,0.736039848915629,FALSE,FALSE,TRUE,FALSE,NA
"ACTR3","+",49,22,83,41,3,3,0.15255530129672,1.14942528735632,0.134062927496579,1,1880,67413,0.452522104662896,FALSE,TRUE,TRUE,FALSE,NA
"ACTR3B","+",11,8,11,10,1,2,0.117924528301887,0.29940119760479,0.081818181818182,1,99328,234749,0.198380566801619,FALSE,FALSE,TRUE,FALSE,NA
"ACTR3BP2","+",15,12,26,30,1,2,0.17636684303351,5.88235294117647,0.119047619047619,1,1034947,1087391,0.737690138279318,FALSE,FALSE,FALSE,FALSE,NA
"ACTR3BP5","+",12,13,27,40,2,2,0.135226504394861,3.57142857142857,0.0442427680090756,2,1738585,1827194,0.0496268230550069,FALSE,FALSE,FALSE,FALSE,NA
"ACTR3C","-",27,13,31,13,2,2,0.117924528301887,0.574712643678161,0.112820512820513,1,0,435689,1,FALSE,FALSE,TRUE,FALSE,NA
"ACTR5","+",7,6,7,6,2,4,0.0585480093676815,0.182481751824818,0.277777777777778,1,10643,38117,1,FALSE,FALSE,TRUE,FALSE,NA
"ACTR6","+",13,4,13,6,2,4,0.0581226387678001,0.206185567010309,0.277777777777778,1,0,19359,0.628482972136223,FALSE,FALSE,TRUE,FALSE,NA
"ACTR8","-",5,1,5,1,1,1,0.0366032210834553,0.0171585449553878,0,1,0,6951,1,FALSE,FALSE,FALSE,FALSE,NA
"ACTRT1","-",7,7,7,7,1,1,0.0641025641025641,0.757575757575758,0,1,682879,1148339,0.592074592074592,FALSE,FALSE,FALSE,FALSE,NA
"ACTRT2","+",2,0,2,0,1,0,0.0492853622474125,0,0,0,16117,3039021,1,FALSE,FALSE,FALSE,FALSE,NA
"ACVR1","-",31,15,32,26,3,6,0.571428571428571,0.333333333333333,0.236263736263736,2,48887,208163,0.424643511168956,FALSE,FALSE,TRUE,FALSE,NA
"ACVR1B","+",18,8,18,9,1,2,0.0732600732600733,0.169779286926995,0.166666666666667,1,2309,45828,0.419710144927536,TRUE,FALSE,TRUE,FALSE,NA
"ACVR1C","-",12,9,13,9,1,2,0.0585480093676815,1.06382978723404,0.0888888888888886,1,35353,145148,1,FALSE,TRUE,TRUE,FALSE,NA
"ACVR2A","+",52,19,77,32,2,3,0.172413793103448,0.869565217391304,0.149839743589743,2,611336,688863,0.398710665132884,TRUE,FALSE,TRUE,FALSE,NA
"ACVR2B","+",1,0,1,0,1,0,0.136798905608755,0,0,0,0,38466653,1,FALSE,FALSE,FALSE,FALSE,NA
"ACVR2B-AS1","-",1,0,1,0,1,0,0.0134879956838414,0,0,0,4358,38446667,1,FALSE,FALSE,FALSE,FALSE,NA
"ACVRL1","+",3,0,3,0,1,0,0.0579374275782155,0,0,0,7226,51930588,1,FALSE,FALSE,FALSE,FALSE,NA
"ACY3","-",3,1,3,1,1,1,0.0505050505050505,0.102249488752556,0,1,5662,15102,0.25,FALSE,FALSE,FALSE,FALSE,NA
"ACYP1","-",4,3,4,4,2,1,0.0544365813826892,0.0945179584120983,0,1,85,8157,1,FALSE,FALSE,TRUE,FALSE,NA
"ACYP2","+",26,11,38,12,3,1,0.114810562571757,0.240963855421687,0,1,6695,339621,0.727805714591547,FALSE,FALSE,TRUE,FALSE,NA
"ADA","-",3,4,3,4,1,1,0.0499251123315027,0.340136054421769,0,1,0,24828,0.428571428571428,FALSE,FALSE,TRUE,FALSE,NA
"ADA2","-",5,2,5,2,1,1,0.105932203389831,0.274725274725275,0,1,145,34285,1,FALSE,FALSE,TRUE,FALSE,NA
"ADAD1","+",9,0,9,0,2,0,0.0822368421052631,0,0,0,9219,122439012,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAD2","+",0,2,0,2,0,1,0,0.0702247191011236,0,1,3806,84200973,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAL","+",9,6,9,9,2,1,0.0551571980143409,0.0384172109104879,0,1,1437,20649,0.637186343068696,FALSE,FALSE,TRUE,FALSE,NA
"ADAM10","-",68,39,128,75,4,6,0.193423597678917,4.16666666666667,0.171182795698922,3,4394,157019,0.18438975542678,FALSE,TRUE,TRUE,FALSE,NA
"ADAM11","+",1,1,1,1,1,1,0.0434593654932638,0.256410256410256,0,1,4482,7905,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAM12","-",4,1,4,2,2,1,0.19047619047619,0.226757369614512,0,1,0,327014,1,TRUE,FALSE,FALSE,FALSE,NA
"ADAM17","-",30,18,39,28,4,3,0.117302052785924,0.557103064066852,0.172619047619047,2,0,65392,0.315725332465615,FALSE,TRUE,TRUE,FALSE,NA
"ADAM18","+",2,0,2,0,1,0,0.0125454773554134,0,0,0,0,39724122,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAM19","-",14,7,16,8,2,2,0.102564102564103,0.549450549450549,0.15,2,16683,94618,0.390451832907076,FALSE,FALSE,TRUE,FALSE,NA
"ADAM1A","+",2,2,2,2,1,1,0.0376506024096386,0.0197941409342835,0,1,13928,17922,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAM2","-",1,2,1,2,1,1,0.0082904990880451,0.0243783520234032,0,1,4768,87528,1,FALSE,FALSE,TRUE,FALSE,NA
"ADAM20","-",2,3,2,3,1,1,0.114810562571757,0.0955109837631328,0,1,20779,36352,1,FALSE,FALSE,TRUE,FALSE,NA
"ADAM20P1","-",0,1,0,1,0,1,0,0.019712201852947,0,1,0,70471816,1,FALSE,FALSE,TRUE,FALSE,NA
"ADAM21","+",0,1,0,1,0,1,0,0.088809946714032,0,1,0,70453928,1,FALSE,FALSE,TRUE,FALSE,NA
"ADAM21P1","-",2,1,2,1,1,1,0.149925037481259,6.66666666666667,0,1,37715,13041,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"ADAM22","+",23,21,30,25,2,4,0.146520146520147,0.45662100456621,0.206060606060606,2,0,263862,0.789073010960647,FALSE,TRUE,TRUE,FALSE,NA
"ADAM23","+",6,3,6,3,2,1,0.0819336337566571,0.617283950617284,0,1,60780,229319,1,TRUE,FALSE,TRUE,FALSE,NA
"ADAM28","+",1,3,1,3,1,1,0.0293255131964809,0.448430493273543,0,1,150601,109681,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAM29","+",2,5,2,6,1,1,0.0434593654932638,0.264550264550265,0,1,281677,297351,0.428571428571429,TRUE,FALSE,FALSE,FALSE,NA
"ADAM32","+",3,2,3,2,1,1,0.0922509225092251,0.0452488687782805,0,1,0,161224,0.4,FALSE,FALSE,TRUE,FALSE,NA
"ADAM33","-",2,1,2,1,1,1,0.0485908649173955,0.909090909090909,0,1,1022,9656,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAM3A","-",1,1,1,1,2,1,0.0586510263929619,0.205338809034908,0,1,0,22733,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAM6","-",59,24,111,50,3,4,0.172413793103448,1.0989010989011,0.157704918032787,1,153768,162819,0.610409830786362,FALSE,FALSE,FALSE,FALSE,NA
"ADAM8","-",8,3,8,5,1,2,0.0503018108651912,0.22271714922049,0.133333333333334,1,2309,17174,1,FALSE,TRUE,TRUE,FALSE,NA
"ADAM9","+",32,18,39,23,2,3,0.172413793103448,1.01010101010101,0.201963534361851,2,0,96826,0.0578635471971057,TRUE,TRUE,TRUE,FALSE,NA
"ADAMTS1","-",10,3,15,3,2,1,0.07627765064836,0.740740740740741,0,1,113315,147431,0.558823529411765,TRUE,FALSE,FALSE,FALSE,NA
"ADAMTS10","-",6,6,6,6,2,1,0.0871839581517001,0.869565217391304,0,1,42475,69849,1,FALSE,FALSE,TRUE,FALSE,NA
"ADAMTS12","-",7,1,7,1,2,1,0.067911714770798,0.00710176834031673,0,1,13811,345077,1,FALSE,FALSE,TRUE,FALSE,NA
"ADAMTS13","+",4,0,4,0,1,0,0.0312891113892365,0,0,0,0,133456191,1,FALSE,FALSE,TRUE,FALSE,NA
"ADAMTS14","+",2,1,2,1,1,1,0.0499251123315027,0.140252454417952,0,1,18292,11185,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAMTS15","+",0,2,0,2,0,1,0,0.26246719160105,0,1,67412,130544058,1,TRUE,FALSE,FALSE,FALSE,NA
"ADAMTS16","+",5,1,5,1,1,1,0.0641025641025641,0.229885057471264,0,1,40851,140712,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAMTS17","-",9,5,9,5,1,4,0.106951871657754,1.27388535031847,0.3,1,10963,377643,1,FALSE,TRUE,TRUE,FALSE,NA
"ADAMTS18","-",2,5,2,5,1,2,0.018628912071535,0.229357798165138,0.133333333333334,1,78349,215516,1,TRUE,FALSE,TRUE,FALSE,NA
"ADAMTS19","+",1,0,1,0,1,0,0.0627352572145546,0,0,0,0,129684874,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAMTS19-AS1","-",0,1,0,1,0,1,0,0.641025641025641,0,1,6018,129453539,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAMTS2","-",1,4,1,7,1,1,0.0338180588434224,3.33333333333333,0,1,78553,295394,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAMTS20","-",1,6,1,6,1,2,0.0723589001447178,0.126103404791929,0.119047619047619,1,90675,300216,1,FALSE,FALSE,TRUE,FALSE,NA
"ADAMTS3","-",8,4,9,4,1,1,0.0505050505050505,0.253807106598985,0,1,195008,502210,0.559440559440559,FALSE,FALSE,FALSE,FALSE,NA
"ADAMTS4","-",6,1,7,1,2,1,0.03725782414307,0.0689179875947622,0,1,5722,12677,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAMTS5","-",2,2,3,2,2,1,0.0625782227784731,0.571428571428571,0,1,175021,194758,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAMTS6","-",27,16,30,21,2,4,0.485436893203883,0.35650623885918,0.190476190476191,2,47972,396427,1,FALSE,TRUE,TRUE,FALSE,NA
"ADAMTS7","-",2,2,2,2,1,1,0.0644745325596389,0.666666666666667,0,1,27734,37982,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAMTS7P1","+",1,1,1,3,1,1,0.0135906496330525,0.694444444444444,0,1,3073,19371,1,FALSE,FALSE,TRUE,FALSE,NA
"ADAMTS9","-",0,5,0,5,0,1,0,0.529100529100529,0,1,79240,64556605,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAMTS9-AS2","+",1,4,2,4,1,1,0.0183722212015433,0.740740740740741,0,1,125848,183151,1,FALSE,FALSE,TRUE,FALSE,NA
"ADAMTSL1","+",5,5,5,9,1,1,0.0858369098712446,1.53846153846154,0,1,109223,550300,0.220779220779221,FALSE,FALSE,TRUE,FALSE,NA
"ADAMTSL2","+",0,3,0,3,0,2,0,0.0954198473282443,0.166666666666667,1,0,133571155,1,FALSE,FALSE,TRUE,FALSE,NA
"ADAMTSL3","+",8,7,8,8,1,1,0.172413793103448,0.740740740740741,0,1,10305,405268,1,TRUE,FALSE,TRUE,FALSE,NA
"ADAMTSL4-AS1","-",5,3,5,3,2,1,0.161290322580645,0.151975683890578,0,1,0,8860,1,FALSE,FALSE,TRUE,FALSE,NA
"ADAMTSL5","-",1,2,1,2,2,1,0.0983767830791933,0.448430493273543,0,1,2620,3205,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAP1","-",25,10,31,11,2,4,0.125470514429109,0.82135523613963,0.23030303030303,1,0,49369,1,FALSE,TRUE,TRUE,FALSE,NA
"ADAP2","+",0,1,0,1,0,1,0,0.0284090909090909,0,1,0,30940462,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAR","-",74,29,137,64,4,5,0.363636363636364,3.38983050847458,0.126358974358972,2,27938,73465,0.0336318086101678,FALSE,TRUE,TRUE,FALSE,NA
"ADARB1","+",87,54,242,118,3,4,0.172413793103448,1.33333333333333,0.113308223477709,3,0,143322,0.736909076543035,FALSE,TRUE,TRUE,FALSE,NA
"ADARB2","-",1,4,1,5,1,1,0.0424088210347752,0.892857142857143,0,1,0,423671,1,TRUE,FALSE,FALSE,FALSE,NA
"ADAT1","-",12,4,14,4,2,1,0.253164556962025,0.0786782061369001,0,1,9037,37626,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAT2","-",5,3,5,3,1,1,0.0544365813826892,0.352112676056338,0,1,3596,27371,1,FALSE,FALSE,FALSE,FALSE,NA
"ADAT3","+",36,9,46,15,3,2,0.147819660014782,4.54545454545455,0.101960784313725,3,9800,17737,0.366386436635438,FALSE,FALSE,TRUE,FALSE,NA
"ADCK1","+",9,5,9,7,2,1,0.0641025641025641,0.571428571428571,0,1,37640,178004,0.0601398601398601,FALSE,FALSE,TRUE,FALSE,NA
"ADCK2","+",1,0,1,0,1,0,0.0363636363636364,0,0,0,0,140679876,1,FALSE,FALSE,FALSE,FALSE,NA
"ADCK5","+",84,32,212,70,3,8,0.117096018735363,3.96039603960396,0.193114241001563,2,0,18327,0.586697213374009,FALSE,TRUE,TRUE,FALSE,NA
"ADCY1","+",3,4,3,4,1,1,0.0492853622474125,0.657894736842105,0,1,72653,162327,1,FALSE,FALSE,FALSE,FALSE,NA
"ADCY10","-",2,3,2,3,1,1,0.19047619047619,0.226757369614512,0,1,0,60635,0.1,FALSE,FALSE,TRUE,FALSE,NA
"ADCY10P1","+",6,7,7,8,1,3,0.0579038795599305,1.36986301369863,0.203703703703704,1,1717,30504,1,FALSE,FALSE,TRUE,FALSE,NA
"ADCY2","+",4,3,4,3,1,1,0.0409668168783286,0.72992700729927,0,1,0,194739,1,FALSE,FALSE,FALSE,FALSE,NA
"ADCY3","-",3,6,3,7,1,1,0.0412541254125412,0.561797752808989,0,1,0,82339,1,FALSE,FALSE,TRUE,FALSE,NA
"ADCY4","-",1,1,1,1,1,1,0.00646203554119547,0.226757369614512,0,1,0,1942,1,FALSE,FALSE,FALSE,FALSE,NA
"ADCY5","-",1,1,2,1,1,1,0.0183722212015433,0.510204081632653,0,1,16391,56564,1,FALSE,FALSE,FALSE,FALSE,NA
"ADCY7","+",16,1,17,1,4,1,0.293040293040293,0.689655172413793,0,1,5430,57134,1,FALSE,FALSE,FALSE,FALSE,NA
"ADCY8","-",5,3,5,4,1,1,0.0443655723158829,1.26582278481013,0,1,314877,671681,1,FALSE,FALSE,FALSE,FALSE,NA
"ADCY9","-",34,16,50,21,3,2,0.172711571675302,2.4390243902439,0.0786749482401659,2,9796,131476,0.799582792226365,FALSE,FALSE,TRUE,FALSE,NA
"ADCYAP1","+",1,6,1,7,1,1,0.118483412322275,0.182481751824818,0,1,45071,58776,0.375,FALSE,FALSE,FALSE,FALSE,NA
"ADCYAP1R1","+",3,2,3,2,1,1,0.106951871657754,0.763358778625954,0,1,46897,136791,1,FALSE,FALSE,FALSE,FALSE,NA
"ADD1","+",90,59,254,168,4,43,0.257510729613734,16.2790697674419,0.29260504201681,3,0,82616,0.843901851686425,FALSE,TRUE,TRUE,TRUE,1.46230675520925
"ADD2","-",8,3,9,4,1,1,0.0363636363636364,0.139082058414465,0,1,4571,104952,0.559440559440559,FALSE,FALSE,TRUE,FALSE,NA
"ADD3","+",74,33,155,78,4,2,0.171673819742489,0.790513833992095,0.0990675990675989,1,31032,155317,0.00521557857553425,TRUE,TRUE,TRUE,FALSE,NA
"ADD3-AS1","-",1,2,1,2,1,1,0.00614703712810425,0.436681222707424,0,1,10605,69606,1,FALSE,FALSE,FALSE,FALSE,NA
"ADGB","+",9,3,9,4,4,2,0.117302052785924,0.0707213578500707,0.15,1,11320,219844,0.202797202797203,FALSE,TRUE,TRUE,FALSE,NA
"ADGRA2","+",2,2,2,2,1,1,0.0302571860816944,0.29940119760479,0,1,2633,22141,1,FALSE,FALSE,FALSE,FALSE,NA
"ADGRA3","-",29,19,40,30,2,4,0.17636684303351,0.3125,0.200854700854702,2,84197,205119,0.0525595080005687,FALSE,TRUE,TRUE,FALSE,NA
"ADGRB1","+",1,1,1,1,1,1,0.0193610842207164,0.169204737732657,0,1,25943,2815,1,FALSE,FALSE,FALSE,FALSE,NA
"ADGRB3","+",8,8,9,9,2,1,0.299850074962519,0.440528634361234,0,1,10279,716770,1,FALSE,FALSE,TRUE,FALSE,NA
"ADGRD1","+",2,0,2,0,1,0,0.0499001996007984,0,0,0,23140,131111065,1,FALSE,FALSE,FALSE,FALSE,NA
"ADGRE1","+",35,23,51,29,3,7,0.17636684303351,1.69491525423729,0.24655172413793,1,15085,71220,0.635620210899893,FALSE,TRUE,TRUE,FALSE,NA
"ADGRE2","-",12,8,13,8,1,2,0.0920810313075506,0.510204081632653,0.0972222222222223,1,6753,46026,0.659442724458204,FALSE,FALSE,TRUE,FALSE,NA
"ADGRE3","-",6,5,7,5,1,1,0.0366032210834553,2.08333333333333,0,1,5968,63375,1,FALSE,FALSE,TRUE,FALSE,NA
"ADGRE4P","-",18,9,18,11,2,2,0.118483412322275,0.485436893203883,0.0757575757575757,1,5698,46206,0.438437172391248,FALSE,TRUE,TRUE,FALSE,NA
"ADGRE5","+",63,32,126,61,2,3,0.212089077412513,0.555555555555556,0.107864100736517,1,8347,32739,0.753776233512585,TRUE,TRUE,TRUE,FALSE,NA
"ADGRF1","-",5,3,3,3,1,3,0.253164556962025,0.139082058414465,0.266666666666667,1,65442,129864,0.107142857142857,FALSE,FALSE,FALSE,FALSE,NA
"ADGRF2","+",2,2,2,2,1,1,0.0302571860816944,0.0350017500875044,0,1,13697,15882,1,FALSE,FALSE,FALSE,FALSE,NA
"ADGRF3","-",2,4,2,4,1,1,0.0155183116076971,0.0952380952380952,0,1,0,22245,1,FALSE,FALSE,TRUE,FALSE,NA
"ADGRF5","-",2,2,2,2,1,1,0.0585480093676815,0.268096514745308,0,1,0,73883,1,FALSE,FALSE,TRUE,FALSE,NA
"ADGRG1","+",17,5,18,5,3,2,0.0591366055588409,0.769230769230769,0.133333333333334,1,20912,52463,0.342833368004993,FALSE,FALSE,FALSE,FALSE,NA
"ADGRG2","-",6,3,6,4,1,1,0.0443655723158829,0.53475935828877,0,1,90419,221199,0.571428571428572,FALSE,FALSE,FALSE,FALSE,NA
"ADGRG3","+",3,0,3,0,1,0,0.0220994475138122,0,0,0,0,57686476,1,FALSE,FALSE,FALSE,FALSE,NA
"ADGRG4","+",1,1,1,1,1,5,0.00767400813444862,1.96850393700787,0,1,0,33989,1,FALSE,TRUE,TRUE,FALSE,NA
"ADGRG5","+",24,10,30,12,2,1,0.102459016393443,0.089126559714795,0,1,20989,58520,0.300015565181825,FALSE,FALSE,TRUE,FALSE,NA
"ADGRG6","+",8,11,9,12,2,2,0.32258064516129,0.440528634361234,0.0705128205128207,1,17180,166531,0.184234341509883,FALSE,FALSE,TRUE,FALSE,NA
"ADGRG7","+",2,2,2,2,1,1,0.149925037481259,0.251889168765743,0,1,13518,95743,1,FALSE,FALSE,TRUE,FALSE,NA
"ADGRL1","-",14,6,16,6,1,4,0.0920810313075506,0.254452926208651,0.3,2,38956,72402,1,FALSE,FALSE,TRUE,FALSE,NA
"ADGRL2","+",14,9,18,11,2,1,0.0583941605839416,0.442477876106195,0.000000000000000444089209850063,1,450892,707717,0.694152923538231,TRUE,FALSE,TRUE,FALSE,NA
"ADGRL3","+",4,7,4,8,2,1,0.0434593654932638,0.1669449081803,0,1,23488,796238,1,FALSE,FALSE,TRUE,FALSE,NA
"ADGRL3-AS1","-",5,10,5,10,1,3,0.050251256281407,0.440528634361234,0.15,1,1018889,841031,0.608391608391608,FALSE,FALSE,FALSE,FALSE,NA
"ADGRL4","-",12,7,13,7,2,1,0.0586510263929619,1.53846153846154,0,1,758008,972219,0.642414860681115,FALSE,FALSE,TRUE,FALSE,NA
"ADGRV1","+",14,8,14,9,2,4,0.100502512562814,0.869565217391304,0.222222222222222,1,56276,563454,0.399784627809934,FALSE,FALSE,TRUE,FALSE,NA
"ADH5","-",5,6,5,6,1,3,0.0400641025641026,1.48514851485149,0.208333333333333,1,3876,20859,0.0606060606060606,FALSE,FALSE,TRUE,FALSE,NA
"ADHFE1","+",3,1,3,1,4,1,0.137362637362637,0.00710176834031673,0,1,10845,21847,1,FALSE,FALSE,FALSE,FALSE,NA
"ADI1","-",0,1,0,1,0,1,0,0.0171585449553878,0,1,0,3506719,1,FALSE,FALSE,FALSE,FALSE,NA
"ADIPOQ","+",0,2,0,2,0,1,0,0.102040816326531,0,1,0,186849665,1,FALSE,FALSE,TRUE,FALSE,NA
